ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
4172	1	2	2	0.000000	29.000000	28.000000	0.000000	0.000000	0	0	0
4173	1	2	1	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
4174	3	1	1	0.000000	19.666667	19.666667	0.000000	0.000000	0	0	0
4175	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4176	12	1	1	0.000000	19.166667	18.500000	0.000000	0.000000	0	0	0
4177	2	1	3	0.000000	39.500000	21.000000	0.000000	0.000000	0	0	0
4178	4	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
4179	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4180	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4181	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4182	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4183	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4184	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4185	26	3	1	0.000000	14.730769	14.730769	0.000000	0.000000	0	0	0
4186	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4187	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4188	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4189	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4190	4	2	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4191	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
4192	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4193	1	3	3	0.000000	24.000000	6.000000	0.000000	0.000000	0	0	0
4194	1	2	1	0.000000	22.000000	4.000000	0.000000	0.000000	0	0	0
4195	2	2	1	0.000000	1.500000	1.500000	0.000000	0.000000	0	0	0
4196	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4197	4	1	2	0.000000	3.250000	3.250000	0.000000	0.000000	0	0	0
4198	2	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4199	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4200	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4201	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4202	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4203	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4204	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4205	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4206	2	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4207	1	1	2	0.000000	5.000000	4.000000	0.000000	0.000000	0	0	0
4208	1	3	3	0.000000	8.000000	6.000000	0.000000	0.000000	0	0	0
4209	2	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4210	2	1	1	0.000000	10.000000	3.000000	0.000000	0.000000	0	0	0
4211	1	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4212	4	2	1	0.000000	9.750000	9.750000	0.000000	0.000000	0	0	0
4213	1	1	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4214	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4215	2	2	3	0.000000	15.000000	12.000000	0.000000	0.000000	0	0	0
4216	1	2	3	0.000000	29.000000	10.000000	0.000000	0.000000	0	0	0
4217	1	3	3	0.000000	29.000000	12.000000	0.000000	0.000000	0	0	0
4218	1	4	5	0.000000	31.000000	14.000000	0.000000	0.000000	0	0	0
4219	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4220	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4221	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4222	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4223	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4224	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4225	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4226	7	1	1	0.000000	11.857143	11.857143	0.000000	0.000000	0	0	0
4227	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
4228	2	1	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
4229	14	1	1	0.000000	7.785714	7.785714	0.000000	0.000000	0	0	0
4230	2	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
4231	3	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
4232	4	1	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4233	2	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4234	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4235	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4236	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4237	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4238	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
4239	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4240	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4241	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4242	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4243	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4244	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4245	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4246	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4247	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4248	5	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
4249	5	1	2	0.000000	7.200000	7.200000	0.000000	0.000000	0	0	0
4250	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
4251	21	1	1	0.000000	7.809524	7.809524	0.000000	0.000000	0	0	0
4252	11	1	2	0.000000	5.454545	5.454545	0.000000	0.000000	0	0	0
4253	1	2	3	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4254	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4255	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4256	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4257	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4258	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4259	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4260	1	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4261	8	1	1	0.000000	20.625000	20.250000	0.000000	0.000000	0	0	0
4262	1	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
4263	1	3	3	0.000000	64.000000	43.000000	0.000000	0.000000	0	0	0
4264	3	1	1	0.000000	20.333333	19.333333	0.000000	0.000000	0	0	0
4265	5	1	2	0.000000	22.000000	21.600000	0.000000	0.000000	0	0	0
4266	2	3	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
4267	3	1	1	0.000000	21.333333	21.333333	0.000000	0.000000	0	0	0
4268	1	1	4	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
4269	0	11	11	Inf	Inf	Inf	Inf	Inf	0	0	0
4270	1	2	1	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
4271	1	1	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
4272	17	2	1	0.000000	18.529412	17.411765	0.000000	0.000000	0	0	0
4273	9	1	1	0.000000	13.666667	13.333333	0.000000	0.000000	0	0	0
4274	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4275	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4276	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4277	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4278	18	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4279	5	2	1	0.000000	18.800000	2.000000	0.000000	0.000000	0	0	0
4280	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4281	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4282	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4283	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4284	1	3	3	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
4285	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4286	6	2	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
4287	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4288	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4289	2	1	3	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
4290	22	2	2	0.000000	22.045455	21.772727	0.000000	0.000000	0	0	0
4291	1	1	2	0.000000	127.000000	12.000000	0.000000	0.000000	0	0	0
4292	1	2	2	0.000000	150.000000	13.000000	0.000000	0.000000	0	0	0
4293	9	1	1	0.000000	13.666667	12.333333	0.000000	0.000000	0	0	0
4294	6	2	2	0.000000	12.000000	10.333333	0.000000	0.000000	0	0	0
4295	3	2	1	0.000000	10.000000	9.333333	0.000000	0.000000	0	0	0
4296	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4297	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
4298	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4299	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4300	5	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4301	7	1	1	0.000000	16.571429	16.571429	0.000000	0.000000	0	0	0
4302	1	2	3	0.000000	49.000000	21.000000	0.000000	0.000000	0	0	0
4303	3	1	1	0.000000	19.333333	19.333333	0.000000	0.000000	0	0	0
4304	4	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
4305	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4306	11	1	2	0.000000	3.454545	3.454545	0.000000	0.000000	0	0	0
4307	3	1	1	0.000000	23.666667	23.666667	0.000000	0.000000	0	0	0
4308	1	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
4309	9	1	1	0.000000	11.000000	10.000000	0.000000	0.000000	0	0	0
4310	1	4	5	0.000000	18.000000	15.000000	0.000000	0.000000	0	0	0
4311	2	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
4312	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
4313	19	1	1	0.000000	10.842105	10.842105	0.000000	0.000000	0	0	0
4314	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
4315	1	3	2	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
4316	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4317	1	2	4	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4318	1	3	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4319	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4320	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4321	1	3	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
4322	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4323	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4324	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4325	1	3	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4326	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4327	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4328	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4329	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4330	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4331	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4332	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4333	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4334	1	1	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4335	1	1	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4336	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4337	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4338	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4339	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4340	42	1	1	0.000000	16.857143	16.595238	0.000000	0.000000	0	0	0
4341	15	1	1	0.000000	25.266667	24.600000	0.000000	0.000000	0	0	0
4342	8	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4343	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4344	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4345	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4346	3	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4347	8	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4348	11	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4349	5	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4350	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4351	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4352	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4353	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4354	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4355	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4356	6	2	2	0.000000	19.166667	19.166667	0.000000	0.000000	0	0	0
4357	4	1	1	0.000000	20.250000	20.250000	0.000000	0.000000	0	0	0
4358	1	2	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
4359	26	1	2	0.000000	9.384615	9.384615	0.000000	0.000000	0	0	0
4360	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4361	3	3	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
4362	11	1	1	0.000000	9.545455	9.545455	0.000000	0.000000	0	0	0
4363	8	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
4364	14	1	2	0.000000	11.714286	11.714286	0.000000	0.000000	0	0	0
4365	1	2	2	0.000000	13.000000	12.000000	0.000000	0.000000	0	0	0
4366	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4367	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4368	13	2	2	0.000000	14.692308	14.538462	0.000000	0.000000	0	0	0
4369	5	2	1	0.000000	15.400000	9.000000	0.000000	0.000000	0	0	0
4370	1	2	2	0.000000	17.000000	14.000000	0.000000	0.000000	0	0	0
4371	10	1	1	0.000000	15.700000	14.700000	0.000000	0.000000	0	0	0
4372	1	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
4373	2	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
4374	34	1	1	0.000000	7.205882	6.588235	0.000000	0.000000	0	0	0
4375	1	4	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4376	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4377	10	2	2	0.000000	22.800000	21.900000	0.000000	0.000000	0	0	0
4378	1	2	2	0.000000	30.000000	2.000000	0.000000	0.000000	0	0	0
4379	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4380	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4381	5	1	1	0.000000	18.400000	18.400000	0.000000	0.000000	0	0	0
4382	23	1	2	0.000000	22.652174	21.434783	0.000000	0.000000	0	0	0
4383	9	1	1	0.000000	1.555556	1.555556	0.000000	0.000000	0	0	0
4384	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4385	2	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4386	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4387	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
4388	1	2	3	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
4389	3	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
4390	3	2	3	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
4391	7	1	1	0.000000	10.571429	10.571429	0.000000	0.000000	0	0	0
4392	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4393	1	2	2	0.000000	22.000000	2.000000	0.000000	0.000000	0	0	0
4394	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4395	7	2	2	0.000000	14.428571	14.428571	0.000000	0.000000	0	0	0
4396	14	1	1	0.000000	12.071429	12.071429	0.000000	0.000000	0	0	0
4397	8	1	1	0.000000	10.125000	10.125000	0.000000	0.000000	0	0	0
4398	13	1	1	0.000000	9.230769	9.230769	0.000000	0.000000	0	0	0
4399	1	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4400	1	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4401	3	1	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	0	0
4402	2	1	1	0.000000	27.000000	26.500000	0.000000	0.000000	0	0	0
4403	14	1	1	0.000000	1.071429	1.071429	0.000000	0.000000	0	0	0
4404	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4405	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4406	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4407	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4408	1	2	1	0.000000	9.000000	2.000000	0.000000	0.000000	0	0	0
4409	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4410	1	2	2	0.000000	19.000000	17.000000	0.000000	0.000000	0	0	0
4411	1	2	1	0.000000	18.000000	16.000000	0.000000	0.000000	0	0	0
4412	8	1	1	0.000000	16.500000	14.625000	0.000000	0.000000	0	0	0
4413	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
4414	1	2	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
4415	7	1	2	0.000000	14.428571	14.428571	0.000000	0.000000	0	0	0
4416	1	2	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
4417	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4418	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4419	2	1	1	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
4420	8	2	1	0.000000	4.375000	4.375000	0.000000	0.000000	0	0	0
4421	5	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
4422	1	2	2	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
4423	12	1	1	0.000000	7.416667	7.416667	0.000000	0.000000	0	0	0
4424	16	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
4425	2	2	2	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
4426	4	1	1	0.000000	8.500000	8.500000	0.000000	0.000000	0	0	0
4427	23	1	2	0.000000	14.304348	14.304348	0.000000	0.000000	0	0	0
4428	1	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
4429	4	2	1	0.000000	13.750000	12.250000	0.000000	0.000000	0	0	0
4430	1	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4431	1	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4432	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4433	1	2	2	0.000000	10.000000	8.000000	0.000000	0.000000	0	0	0
4434	29	1	1	0.000000	8.068966	7.482759	0.000000	0.000000	0	0	0
4435	10	2	1	0.000000	1.600000	1.600000	0.000000	0.000000	0	0	0
4436	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4437	1	2	1	0.000000	36.000000	19.000000	0.000000	0.000000	0	0	0
4438	2	3	2	0.000000	25.000000	10.500000	0.000000	0.000000	0	0	0
4439	1	3	2	0.000000	13.000000	9.000000	0.000000	0.000000	0	0	0
4440	8	1	1	0.000000	8.125000	5.375000	0.000000	0.000000	0	0	0
4441	1	2	3	0.000000	34.000000	6.000000	0.000000	0.000000	0	0	0
4442	1	2	1	0.000000	218.000000	9.000000	0.000000	0.000000	0	0	0
4443	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4444	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4445	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4446	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4447	2	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
4448	1	2	2	0.000000	24.000000	23.000000	0.000000	0.000000	0	0	0
4449	4	1	1	0.000000	24.750000	23.750000	0.000000	0.000000	0	0	0
4450	1	2	2	0.000000	17.000000	2.000000	0.000000	0.000000	0	0	0
4451	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4452	2	1	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4453	3	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4454	3	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4455	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
4456	1	2	1	0.000000	11.000000	10.000000	0.000000	0.000000	0	0	0
4457	13	1	1	0.000000	8.461538	8.461538	0.000000	0.000000	0	0	0
4458	1	1	1	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
4459	25	1	2	0.000000	15.400000	14.840000	0.000000	0.000000	0	0	0
4460	2	1	2	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
4461	1	2	1	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
4462	2	1	1	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
4463	2	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
4464	22	1	1	0.000000	8.272727	8.272727	0.000000	0.000000	0	0	0
4465	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
4466	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4467	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4468	23	2	1	0.000000	12.478261	11.695652	0.000000	0.000000	0	0	0
4469	5	1	1	0.000000	1.200000	1.200000	0.000000	0.000000	0	0	0
4470	5	2	1	0.000000	20.200000	20.200000	0.000000	0.000000	0	0	0
4471	7	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
4472	4	1	1	0.000000	18.250000	18.250000	0.000000	0.000000	0	0	0
4473	2	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4474	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
4475	4	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
4476	1	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
4477	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4478	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4479	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4480	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4481	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4482	1	1	3	0.000000	103.000000	12.000000	0.000000	0.000000	0	0	0
4483	1	3	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
4484	1	3	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
4485	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4486	2	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4487	1	5	7	0.000000	50.000000	11.000000	0.000000	0.000000	0	0	0
4488	1	6	9	0.000000	59.000000	10.000000	0.000000	0.000000	0	0	0
4489	1	4	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
4490	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4491	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4492	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4493	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4494	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4495	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4496	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4497	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4498	3	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4499	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4500	2	2	2	0.000000	2.500000	2.500000	0.000000	0.000000	0	0	0
4501	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4502	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4503	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4504	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4505	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4506	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4507	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4508	2	1	1	0.000000	7.000000	6.500000	0.000000	0.000000	0	0	0
4509	1	2	2	0.000000	9.000000	8.000000	0.000000	0.000000	0	0	0
4510	1	2	1	0.000000	7.000000	6.000000	0.000000	0.000000	0	0	0
4511	1	1	1	0.000000	6.000000	5.000000	0.000000	0.000000	0	0	0
4512	1	3	5	0.000000	125.000000	5.000000	0.000000	0.000000	0	0	0
4513	2	3	2	0.000000	63.000000	6.500000	0.000000	0.000000	0	0	0
4514	2	2	4	0.000000	110.500000	5.000000	0.000000	0.000000	0	0	0
4515	12	1	2	0.000000	13.666667	12.666667	0.000000	0.000000	0	0	0
4516	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4517	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4518	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4519	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
